label,scraped_label,fixed_url,scraped_url,sign_variant,signer_number,video_url_ext,video_url_root,number_in_label,letter
ALTO,ALTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ALTO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ALTO.mp4,1,1,mp4,videos,False,A
ALTO,ALTO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ALTO2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ALTO2.mp4,2,1,mp4,videos,True,A
ALTO,ALTO-3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ALTO3.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ALTO3.mp4,3,1,mp4,videos,True,A
ALUGAR,ALUGAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ALUGAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ALUGAR.mp4,1,1,mp4,videos,False,A
ALUNO,ALUNO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ALUNO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ALUNO.mp4,1,1,mp4,videos,False,A
ALVORADA,ALVORADA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ALVORADA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ALVORADA.mp4,1,1,mp4,videos,False,A
AMANHÃ,AMANHÃ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMANH%C3%83.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMANH%C3%83.mp4,1,1,mp4,videos,False,A
AMANHECER,AMANHECER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMANHECER.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMANHECER.mp4,1,1,mp4,videos,False,A
AMANTE,AMANTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMANTE.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMANTE.mp4,1,1,mp4,videos,False,A
AMAPÁ,AMAPÁ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMAP%C3%81.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMAP%C3%81.mp4,1,1,mp4,videos,False,A
AMARELAR,AMARELAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMARELAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMARELAR.mp4,1,1,mp4,videos,False,A
AMARELAR,AMARELAR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMARELAR2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMARELAR2.mp4,2,1,mp4,videos,True,A
AMARELO,AMARELO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMARELO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMARELO.mp4,1,1,mp4,videos,False,A
AMASSAR,AMASSAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMASSAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMASSAR.mp4,1,1,mp4,videos,False,A
AMAZONAS,AMAZONAS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMAZONAS.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMAZONAS.mp4,1,1,mp4,videos,False,A
AMBIÇÃO,AMBIÇÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMBI%C3%87%C3%83O.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMBI%C3%87%C3%83O.mp4,1,1,mp4,videos,False,A
AMBIGUIDADE,AMBIGUIDADE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMBIGUIDADE.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMBIGUIDADE.mp4,1,1,mp4,videos,False,A
AMENDOIM,AMENDOIM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMENDOIM.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMENDOIM.mp4,1,1,mp4,videos,False,A
AMENDOIM,AMENDOIM-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMENDOIM2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMENDOIM2.mp4,2,1,mp4,videos,True,A
AMÉRICA,AMÉRICA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AM%C3%89RICA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AM%C3%89RICA.mp4,1,1,mp4,videos,False,A
AMÉRICA-CENTRAL,AMÉRICA-CENTRAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AM%C3%89RICA-CENTRAL.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AM%C3%89RICA-CENTRAL.mp4,1,1,mp4,videos,False,A
AMÉRICA-DO-NORTE,AMÉRICA-DO-NORTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AM%C3%89RICA-DO-NORTE.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AM%C3%89RICA-DO-NORTE.mp4,1,1,mp4,videos,False,A
AMIGO,AMIGO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMIGO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMIGO.mp4,1,1,mp4,videos,False,A
AMOR,AMOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMOR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMOR.mp4,1,1,mp4,videos,False,A
AMORA,AMORA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMORA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMORA.mp4,1,1,mp4,videos,False,A
ANALFABETO,ANALFABETO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANALFABETO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANALFABETO.mp4,1,1,mp4,videos,False,A
ANÁLISE,ANÁLISE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AN%C3%81LISE.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AN%C3%81LISE.mp4,1,1,mp4,videos,False,A
ANDAR,ANDAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANDAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANDAR.mp4,1,1,mp4,videos,False,A
ANDORRA,ANDORRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANDORRA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANDORRA.mp4,1,1,mp4,videos,False,A
ANDROID,ANDROID,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANDROID.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANDROID.mp4,1,1,mp4,videos,False,A
ANDROID,ANDROID-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANDROID2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANDROID2.mp4,2,1,mp4,videos,True,A
ANEL,ANEL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANEL.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANEL.mp4,1,1,mp4,videos,False,A
ANEXAR,ANEXAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANEXAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANEXAR.mp4,1,1,mp4,videos,False,A
ANEXAR,ANEXAR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANEXAR2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANEXAR2.mp4,2,1,mp4,videos,True,A
ANGELONI,ANGELONI,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANGELONI.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANGELONI.mp4,1,1,mp4,videos,False,A
ANGELONI,ANGELONI-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANGELONI2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANGELONI2.mp4,2,1,mp4,videos,True,A
ÂNGULO,ÂNGULO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/%C3%82NGULO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/%C3%82NGULO.mp4,1,1,mp4,videos,False,A
ANGÚSTIA,ANGÚSTIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANG%C3%9ASTIA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANG%C3%9ASTIA.mp4,1,1,mp4,videos,False,A
ANIMAIS,ANIMAIS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANIMAIS.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANIMAIS.mp4,1,1,mp4,videos,False,A
ANIMAIS,ANIMAIS-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANIMAIS2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANIMAIS2.mp4,2,1,mp4,videos,True,A
ANIMAL,ANIMAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANIMAL.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANIMAL.mp4,1,1,mp4,videos,False,A
ANIVERSÁRIO,ANIVERSÁRIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANIVERS%C3%81RIO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANIVERS%C3%81RIO.mp4,1,1,mp4,videos,False,A
ANO,ANO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANO.mp4,1,1,mp4,videos,False,A
ANO-PASSADO,ANO-PASSADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANO-PASSADO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANO-PASSADO.mp4,1,1,mp4,videos,False,A
ANOS-QUATRO,ANOS-QUATRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANOS-QUATRO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANOS-QUATRO.mp4,1,1,mp4,videos,False,A
ANO-UM,ANO-UM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANO-UM.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANO-UM.mp4,1,1,mp4,videos,False,A
ANOS,ANOS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANOS.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANOS.mp4,1,1,mp4,videos,False,A
ANOS-TRÊS,ANOS-TRÊS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANOS-TR%C3%8AS.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANOS-TR%C3%8AS.mp4,1,1,mp4,videos,False,A
ANOTAR,ANOTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANOTAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANOTAR.mp4,1,1,mp4,videos,False,A
ANOTAR,ANOTAR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANOTAR2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANOTAR2.mp4,2,1,mp4,videos,True,A
ANSIEDADE,ANSIEDADE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANSIEDADE.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANSIEDADE.mp4,1,1,mp4,videos,False,A
ANTEONTEM,ANTEONTEM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANTEONTEM.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANTEONTEM.mp4,1,1,mp4,videos,False,A
ANTERIORMENTE,ANTERIORMENTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANTERIORMENTE.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANTERIORMENTE.mp4,1,1,mp4,videos,False,A
ANTES,ANTES,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANTES.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANTES.mp4,1,1,mp4,videos,False,A
ANTOLOGIA,ANTOLOGIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANTOLOGIA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANTOLOGIA.mp4,1,1,mp4,videos,False,A
ANTROPOLOGIA,ANTROPOLOGIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANTROPOLOGIA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANTROPOLOGIA.mp4,1,1,mp4,videos,False,A
APAE,APAE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APAE.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APAE.mp4,1,1,mp4,videos,False,A
APAGAR,APAGAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APAGAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APAGAR.mp4,1,1,mp4,videos,False,A
APAGAR-LUZ,APAGAR-LUZ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APAGAR-LUZ.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APAGAR-LUZ.mp4,1,1,mp4,videos,False,A
APAGAR-QUADRO,APAGAR-QUADRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APAGAR-QUADRO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APAGAR-QUADRO.mp4,1,1,mp4,videos,False,A
APAIXONAR,APAIXONAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APAIXONAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APAIXONAR.mp4,1,1,mp4,videos,False,A
APARELHO-AUDITIVO,APARELHO-AUDITIVO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APARELHO-AUDITIVO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APARELHO-AUDITIVO.mp4,1,1,mp4,videos,False,A
APARELHO-DENTE,APARELHO-DENTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APARELHO-DENTE.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APARELHO-DENTE.mp4,1,1,mp4,videos,False,A
APARTAMENTO,APARTAMENTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APARTAMENTO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APARTAMENTO.mp4,1,1,mp4,videos,False,A
APARTAMENTO,APARTAMENTO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APARTAMENTO2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APARTAMENTO2.mp4,2,1,mp4,videos,True,A
APAVORAR,APAVORAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APAVORAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APAVORAR.mp4,1,1,mp4,videos,False,A
APELIDO,APELIDO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APELIDO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APELIDO.mp4,1,1,mp4,videos,False,A
APERTAR,APERTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APERTAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APERTAR.mp4,1,1,mp4,videos,False,A
APITAR,APITAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APITAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APITAR.mp4,1,1,mp4,videos,False,A
APLAUDIR,APLAUDIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APLAUDIR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APLAUDIR.mp4,1,1,mp4,videos,False,A
APOIAR,APOIAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APOIAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APOIAR.mp4,1,1,mp4,videos,False,A
APOIAR,APOIAR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APOIAR2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APOIAR2.mp4,2,1,mp4,videos,True,A
APOSENTAR,APOSENTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APOSENTAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APOSENTAR.mp4,1,1,mp4,videos,False,A
APOSENTAR,APOSENTAR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APOSENTAR2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APOSENTAR2.mp4,2,1,mp4,videos,True,A
APOSSAR,APOSSAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APOSSAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APOSSAR.mp4,1,1,mp4,videos,False,A
APOSTILA,APOSTILA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APOSTILA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APOSTILA.mp4,1,1,mp4,videos,False,A
APRENDER,APRENDER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APRENDER.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APRENDER.mp4,1,1,mp4,videos,False,A
APRENDER-ASL,APRENDER-ASL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APRENDER-ASL.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APRENDER-ASL.mp4,1,1,mp4,videos,False,A
APRESENTAR,APRESENTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APRESENTAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APRESENTAR.mp4,1,1,mp4,videos,False,A
APROVEITAR,APROVEITAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APROVEITAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APROVEITAR.mp4,1,1,mp4,videos,False,A
APROXIMAR,APROXIMAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APROXIMAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APROXIMAR.mp4,1,1,mp4,videos,False,A
ÁRABE,ÁRABE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/%C3%81RABE.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/%C3%81RABE.mp4,1,1,mp4,videos,False,A
ARÁBIA-SAUDITA,ARÁBIA-SAUDITA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AR%C3%81BIA-SAUDITA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AR%C3%81BIA-SAUDITA.mp4,1,1,mp4,videos,False,A
ARANHA,ARANHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARANHA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARANHA.mp4,1,1,mp4,videos,False,A
ARARANGUÁ,ARARANGUÁ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARARANGU%C3%81-SC.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARARANGU%C3%81-SC.mp4,1,1,mp4,videos,False,A
ÁRBITRO,ÁRBITRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/%C3%81RBITRO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/%C3%81RBITRO.mp4,1,1,mp4,videos,False,A
ARCO-FLECHA,ARCO-FLECHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARCO-FLECHA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARCO-FLECHA.mp4,1,1,mp4,videos,False,A
ARCO-FLECHA,ARCO-FLECHA-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARCO-FLECHA2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARCO-FLECHA2.mp4,2,1,mp4,videos,True,A
ARCO-ÍRIS,ARCO-ÍRIS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARCO-%C3%8DRIS.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARCO-%C3%8DRIS.mp4,1,1,mp4,videos,False,A
ÁREA,ÁREA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/%C3%81REA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/%C3%81REA.mp4,1,1,mp4,videos,False,A
AREIA,AREIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AREIA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AREIA.mp4,1,1,mp4,videos,False,A
ARGÉLIA,ARGÉLIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARG%C3%89LIA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARG%C3%89LIA.mp4,1,1,mp4,videos,False,A
ARGENTINA,ARGENTINA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARGENTINA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARGENTINA.mp4,1,1,mp4,videos,False,A
ARGENTINA,ARGENTINA-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARGENTINA2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARGENTINA2.mp4,2,1,mp4,videos,True,A
ARGUMENTO,ARGUMENTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARGUMENTO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARGUMENTO.mp4,1,1,mp4,videos,False,A
ARGUMENTO,ARGUMENTO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARGUMENTO2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARGUMENTO2.mp4,2,1,mp4,videos,True,A
ARMA,ARMA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARMA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARMA.mp4,1,1,mp4,videos,False,A
ARMÊNIA,ARMÊNIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARM%C3%8ANIA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARM%C3%8ANIA.mp4,1,1,mp4,videos,False,A
ARQUITETURA,ARQUITETURA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARQUITETURA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARQUITETURA.mp4,1,1,mp4,videos,False,A
ARQUIVAR,ARQUIVAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARQUIVAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARQUIVAR.mp4,1,1,mp4,videos,False,A
ARRANHAR,ARRANHAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARRANHAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARRANHAR.mp4,1,1,mp4,videos,False,A
ARREPENDER,ARREPENDER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARREPENDER.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARREPENDER.mp4,1,1,mp4,videos,False,A
ARROZ,ARROZ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARROZ.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARROZ.mp4,1,1,mp4,videos,False,A
ARTE,ARTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARTE.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARTE.mp4,1,1,mp4,videos,False,A
ARTIGO,ARTIGO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARTIGO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARTIGO.mp4,1,1,mp4,videos,False,A
ÁRVORE,ÁRVORE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/%C3%81RVORE.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/%C3%81RVORE.mp4,1,1,mp4,videos,False,A
ÁSIA,ÁSIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/%C3%81SIA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/%C3%81SIA.mp4,1,1,mp4,videos,False,A
ASNAT,ASNAT,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASNAT.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASNAT.mp4,1,1,mp4,videos,False,A
ASPECTO,ASPECTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASPECTO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASPECTO.mp4,1,1,mp4,videos,False,A
ASPIRADOR,ASPIRADOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASPIRADOR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASPIRADOR.mp4,1,1,mp4,videos,False,A
ASSALTAR,ASSALTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASSALTAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASSALTAR.mp4,1,1,mp4,videos,False,A
ASSAR,ASSAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASSAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASSAR.mp4,1,1,mp4,videos,False,A
